"Id","Text","Time","Retweet_count"
191,"rt @mrayedee: 16/38 incident report. once this is done, the pvc holder is automatically accredited to vote. #nigeriadecides #pvc #cardreade…","2015-03-17 22:12:37",25
192,"it will be a very long wait before inec announces a winner with the postponements here and there. #nigeriadecides","2015-03-28 13:57:34",8
193,"rt @dmuyis: all i know is come 28th when we #march4buhari. this is certain by gods grace . cc @thisisbuhari @ayourb @elrufai http://t.co/ob…","2015-02-13 23:00:59",5
194,"rt @abcnews: muhammadu buhari has won nigeria's presidential election, ousting incumbent goodluck jonathan: http://t.co/somvsi1gw6 #nigeria…","2015-03-31 19:17:35",6
195,"rt @usembassyabuja: we congratulate nigerians &amp; @inecnigeria for an electoral process on 04/11 that generally went well. http://t.co/hj868a…","2015-04-13 11:27:15",21
196,"rt @ajenews: why this election matters, explained in one minute by @moadow. #nigeriadecides  http://t.co/0k6xpravh8 http://t.co/pqmem38ixq","2015-03-27 19:05:57",13
197,"#breakingnews ‘i was simply doing my job’ – fani-kayode breaks silence on elections http://t.co/zxvh0gvpdv #thetrent #nigeria","2015-04-01 16:11:07",7
198,"rt @tvcnigeria: a ballot box has been snatched at a pu in lafia, the nasarawa state capital, security tightened around the area #nigeriadec…","2015-04-11 12:44:48",14
199,"rt @yomi_ibiks: most followed election in nigeria's history #nigeriadecides","2015-03-31 12:16:32",6
200,"rt @cbcalerts: islamic extremists attack northeast nigerian city of #maiduguri on 4 fronts overnight: http://t.co/yecrm5hixs #nigeria #boko…","2015-02-01 12:38:28",6
201,"breaking news! inec’s official website taken over by hackers #nigeriadecides http://t.co/lg7yv3a3xb via @9jahood_com","2015-03-28 12:01:35",7
202,"rt @abuja_facts: i received a petition from the apc recommending the cancellation of the election in rivers state - inec chair #nigeriadeci…","2015-03-31 11:42:35",6
203,"general muhammadu buhari elected as #nigeria's president from #apc http://t.co/0arta1vgzh #2015generalelections","2015-04-01 11:54:48",5
204,"rt @dhayorr: have never been so involved with any election.this year is just awesome.so much celebration abt dis election. #nigeriadecides …","2015-04-01 00:08:26",10
205,"name:all progesives grand alliance #knowyourparties #nigeriadecides #voteright #nigeria2015 #inec http://t.co/7i0ilf1vhu","2015-02-14 16:00:38",17
206,"rt @nnamdiobasi: #nigeria boko haram leader shekau vows to disrupt general elections in new video released yesterday 17 feb.","2015-02-18 07:12:08",7
207,"#breaking buhari ahead in nigeria election: partial results. #nigeriadecides","2015-03-31 14:22:50",6
208,"rt @blossomnnodim: thank you @pdpnigeria for strengthening my resolve to join your great party when the time comes. remain formidable! #nig…","2015-03-31 16:02:53",7
209,"#kwara presidential results as announced by inec 

apc: 302,146

pdp: 132,602

#nigeriadecides","2015-03-30 11:10:43",5
210,"abeg, all of you calling the election should jega small and wait for the official announcement. #nigeriadecides","2015-03-31 14:04:41",12
211,"rt @kofi_bartels: elections in opobo, rivers state called-off. wrong result sheets sent to the area. #rivers2015 #nigeriaelects2015 #nigeri…","2015-03-28 14:55:44",7
212,"rt @inecnigeria: @ondotv @policeng please what is the situation now? #nigeriadecides","2015-04-11 21:33:47",5
213,"rt @fidelismbah: @pdpnigeria in #abia state celebrating victory at the polls despite reported poor showing; has @inecnigeria made any annou…","2015-04-12 06:52:45",5
214,"rt @aligthebaptist: 21 inec resident commissioners reject postponement of elections - premium times nigeria #nigeria #gmb15 http://t.co/l9o…","2015-02-07 20:03:16",18
215,"video: #nigeria's pres. goodluck jonathan on #bokoharam/#isis link, his reelection campaign - http://t.co/b6wtfdt01k http://t.co/ztcgsnr9w8","2015-03-13 12:05:06",236
216,"rt @car_ur_day: get live results of the elections from @reportsafrique http://t.co/3uadqcltsj  #nigeriadecides","2015-03-30 16:24:23",5
217,"@touchph: happening now, rivers @apcnigeria in a protest march against inec's conduct of election. http://t.co/tvhu2itxbq #nigeriadecides","2015-03-29 13:14:06",38
218,"#nigeria defied the ominous headlines and domestic strife to set a positive example for the region: http://t.co/fhnb5qtdmw #nigeriadecides","2015-03-31 20:13:51",11
219,"if you printed poster for @pdpnigeria and you haven't collected your balance...
your reward, e dey heaven.
#nigeriadecides","2015-03-31 15:04:36",6
220,"hashtag hypocrites mocked #christian warnings on #bokoharam for decades http://t.co/kxcamjvsrk #pjnet #tcot #nigeria #africa #teaparty","2015-03-27 00:40:04",8
221,"i think we now know the *ex* and the *next* president #windofchange @apcnigeria @apcukingdom #nigeriadecides","2015-03-29 11:04:15",9
222,"rt @antijayne: calculating the number of votes the pdp needs to win this election. #nigeriadecides http://t.co/lq2btskihp","2015-03-30 08:38:53",93
223,"rt @gidi_traffic: ""@pneumachristian: @gidi_traffic gej has orchestrated democracy in nigeria.we owe him a lot. viva gej!! 
#nigeria2015 htt…","2015-04-01 06:48:45",17
224,"a #nigeria with peace and calm before, during and after a national election. #mynigeria","2015-04-14 13:19:56",18
225,"“this party called aa should have just stayed as a blood group.. #nigeriadecides”""lmaoo http://t.co/bw9lrjnn0f","2015-03-31 14:59:19",28
226,"rt @apcnigeria: presidential election after 8 states + fct:
apc 2,302,978 
pdp 2,322,734 
#nigeriadecides","2015-03-30 16:43:59",169
227,"she’s a christian, he’s a muslim: married together for many years; mrs fashola tells her…&gt;&gt; http://t.co/n7xujit4o4 #nigeriadecides","2015-03-28 15:14:48",7
228,"rt @rashboy: they're going down like man u""@tweetoracle: pdp will lose this presidential election. the gods have seen it #nigeriadecides""","2015-03-28 19:41:39",10
229,"rt @toluogunlesi: oh wow. announcement of results of #nigeriadecides presidential election about to start. catch it live on @channelstv. sh…","2015-03-30 13:19:26",22
230,"rt @kentpage: ""luba has witnessed too much senseless violence” says her grandmother. #chad #nigeria #bokoharam v/@unicefchad http://t.co/at…","2015-04-14 12:46:27",5
231,"rt @mrayedee: 4/36 in the south, for the most part, you have to physically show up to collect your pvc in person. #nigeriadecides #pvcwahala","2015-02-18 14:39:26",15
232,"rt @schneiderhome: #jega: ""elections not perfect but on the whole we've done very well"" #nigeriadecides","2015-03-29 17:17:44",10
233,"election results will be announced 48 hours after election - jega http://t.co/mpdsnuq4iy #nigeriadecides","2015-03-28 06:33:49",29
234,"rt @aminugamawa: the 14 and 28 february elections dates are sacrosanct. no one can change the dates. go get your pvc. #nigeriadecides #noto…","2015-02-05 11:53:57",32
235,"#nigeria election results flow in as opposition cries foul. #buhari leads #jonathan in one unofficial tally. http://t.co/kzgzoasf2n","2015-03-29 15:59:47",6
236,"rt @cynthianyamai: biggest names in int' media already requesting for exclusive interviews with @thisisbuhari. the world can feel the #chan…","2015-03-31 13:24:19",20
237,"rt @fidelismbah: rerun governorship election in #abia state taking place mostly in lgs won by @alexottiabia. #abiadecides @inecnigeria #nig…","2015-04-16 20:30:51",27
238,"rt @dimano2k6: now we have won - am not igbo, u r not yoruba, he is not hausa. we r all nigerians. @apcnigeria @pdpnigeria @danielakinlami …","2015-03-31 12:22:37",7
239,"""@premiumtimesng: makarfi loses, as apc sweeps northern kaduna in nass elections http://t.co/edzcw1tgdk"" 
#nigeriadecides #sitroom15","2015-03-30 11:26:40",5
240,"rt @kobe_mayana: the presidential elections was a rehearsal of the gubernatorial election, the outcome will not be different. #nigerdecides…","2015-04-11 19:18:28",6
241,"rt @fidelismbah: i don't want to believe allegations that the #abia rec has compromised her mandate from @inecnigeria. #abiadecides #nigeria","2015-04-12 19:39:09",18
242,"rt @allafrica: another top nigerian boko haram commander killed - report : http://t.co/zmusw4ticg #nigeria #westafrica http://t.co/arq9dsto…","2015-02-06 12:55:57",14
243,"rt @situationroomng: “victory attained by violence is tantamount to a defeat, for it is a momentary.” ~mahatma gandhi #nigeriadecides","2015-03-27 10:30:31",5
244,"rt @gbengasesan: jega on rivers: we do not believe allegations are substantial enough for cancellation and rescheduling of elections. #nige…","2015-03-31 11:45:49",14
245,"rt @naijafeet: good to know many people couldn't sleep. this election matters to us. let's use same energy in demanding quality leadership.…","2015-03-31 04:27:49",12
246,"rt @reutersafrica: chad, niger troops retake #nigeria border town from boko haram   http://t.co/spp4otsdy3","2015-04-01 09:20:42",11
247,"rt @lizlewis26: .@iriglobal #nigeriadecides observers discuss election day upon return to abuja @emekadiru @brownstaciel http://t.co/yqvfry…","2015-03-29 18:00:56",10
248,"rt @karo_orovboni: we already know that buhari won the elections, we only need to know by what margin. the collation guys should hurry up #…","2015-03-29 14:18:52",91
249,"rt @rosanwo: nigerian laureate wole soyinka laments ‘vicious, unprincipled’ election http://t.co/li4prlmcfi #nigeriadecides","2015-03-29 21:35:21",49
250,"rt @inecnigeria: please share with us what is currently happening at your various polling units using the hashtag #nigeriadecides","2015-04-11 18:18:44",92
251,"rt @seunfakze: collation points for ss &amp; se elections are in neighbouring countries. had to be transported by sea. hence the delay. #nigeri…","2015-03-30 07:28:22",7
252,"rt @terror_monitor: #southafricans, #russians, #koreans train #nigeria troops in north east as final onslaught against boko haram- report h…","2015-03-18 12:13:53",35
253,"rt @alberadorl: there has always been lawlessness in rivers state! this elections only brought it to national prominence. #riversdecides #n…","2015-04-11 14:36:51",13
254,"rt @stephhegarty: jega is sitting down. looks like we're ready to go #inec #nigeriadecides","2015-03-30 13:04:57",22
255,"rt @jaynumedia: #nigeriadecides report the elections in your area! have the electoral officers  arrive your polling centres? http://t.co/pp…","2015-03-28 07:04:07",11
256,"president jonathan and wife, patience during accreditation.
#nigeriadecides #2015elections http://t.co/kjugdbihco","2015-03-28 12:55:12",5
257,"@melody_nwaeze it will be announced when collation ends #nigeriadecides","2015-04-12 16:15:50",5
258,"rt @toluogunlesi: the untold story of why goodluck jonathan lost #nigeria presidential election #forwardsnigeria http://t.co/zwnaziu7n7","2015-04-17 15:26:54",13
259,"#nigeriadecides: elections results in south west &amp; north central https://t.co/xlnmbaxio5","2015-04-12 07:58:56",5
260,"rt @tmgng: important to bear in mind as inec results are announced: at 95% of pus apc signed results forms and at 91% of pus pdp did. #nige…","2015-03-30 20:34:58",22
261,"rt @daily_trust: 2015 presidency: #jonathan goes for broke

http://t.co/ewmfdqjznd #2015elections #nigeria #roadto2015","2015-02-22 08:17:01",15
262,"rt @omojuwa: pres. jonathan arrived at his pu late. they didn't start until he arrived. then his pvc couldn't be read by the card reader #n…","2015-03-28 08:49:54",72
263,"rt @malawiunicef: more than 1.5m, over half of them children, have fled violence in #nigeria. #bringbackourchildhood #bringbackourgirls htt…","2015-04-13 06:45:31",8
264,"rt @imadmesdoua: #nigeria: president goodluck jonathan says the handover date of may 29, 2015 is ""sacrosant"" http://t.co/zllmoyetn1 #nigeri…","2015-02-09 11:07:34",8
265,"rt @saharareporters: ""policemen were everywhere while inec officials were not even there.""journalist tina armstrong in akwa ibom on police …","2015-03-28 19:32:40",22
266,"rt @channelstv_ng: #nigeria2015: domestic &amp; international observers and security agencies are present at the collation centre in abuja, nig…","2015-03-30 13:05:38",12
267,"@nijatvhamburg [election 2015] north should beware of tinubu, he is treachero  http://t.co/kcqnonu4y3 #onenigeria,#nigeriadecides,#votewise","2015-03-27 09:14:02",7
268,"rt @mrayedee: 6/42 one of the people allegedly heard in the recording, ayo fayose was the winner of the election. #nigeriadecides #apcagitp…","2015-02-06 10:52:41",15
269,"rt @remirex: dear @thisisbuhari i will be casting my vote this morning... for change, for you... pls don't disappoint us. #sitroom15 #niger…","2015-03-29 08:36:38",47
270,"long before #bokoharam, dissenters were driven to the brink in northern #nigeria http://t.co/73jtgcfijq via @africaatlse","2015-02-15 21:01:05",5
271,"rt @macjordan: follow @imadmesdoua @toluogunlesi &amp; @omojuwa for all updates on nigeria's election. #nigeriadecides","2015-03-30 17:36:55",6
272,"rt @def_sunkanmi: its about to go down ! ""@inecnigeria: the stage is set.. #nigeriadecides http://t.co/sfhujkpcfw""","2015-03-30 12:25:44",12
273,"rt @jongambrellap: latest: abuja, #nigeria (@ap) — spokesman for muhammadu buhari: former military dictator won election but fears 'tricks'…","2015-03-31 14:50:53",11
274,"rt @allafrica: chad and niger launch offensive against boko haram : http://t.co/fvpx3qfqfm #nigeria #westafrica http://t.co/i7wzxlu2wj","2015-03-09 07:10:42",7
275,"#nigeriadecides: maj. gen. chris olukolade on elections security http://t.co/3e48yzcpiv","2015-02-10 19:39:53",15
276,"rt @brywak: so proud of #nigeria they didn't behave like  kenyans in 2007/2008 elections... something to learn from them @cynthianyamai @ok…","2015-03-31 15:35:40",5
277,"rt @muhammadsageer: election result in azare lga, bauchi state. 
presidential
pdp- 953
apc- 67979. 
#nigeriadecides #sitroom15","2015-03-30 08:34:49",24
278,"you see why i insist on women writing? @msafropolitan reminds us there are women running for president in #nigeria. http://t.co/qy7inkcbea","2015-02-09 17:16:43",17
279,"rt @victoradeyemi: every voter is exercising their right;it's not a crime to vote differently #election2015 #nigeriadecides","2015-03-28 07:25:41",6
